0.33716637,0.29164279,1.5536792,-0.27129135,1.5682309,1.9066904
0.3365863,0.29196298,1.5556843,-0.27336562,1.5681283,1.906557
0.3378479,0.2939675,1.5613456,-0.28014684,1.5683968,1.9072319
0.33675778,0.2936738,1.5622852,-0.28067082,1.5681714,1.9064966
0.3367021,0.29511485,1.5682831,-0.287527,1.5681297,1.9064764
0.3373087,0.29565036,1.5723332,-0.29252744,1.5681872,1.9072484
0.3374405,0.2967235,1.5755657,-0.29664254,1.5681626,1.9074451
0.33744073,0.29894012,1.5818362,-0.30414203,1.5680795,1.9071515
0.33805925,0.30132505,1.5890098,-0.31311977,1.5682861,1.9076518
0.3387694,0.3022219,1.5961753,-0.32181197,1.5683023,1.9084064
0.34019244,0.2802447,1.6348194,-0.34957734,1.5684657,1.9098467
0.34127438,0.28446957,1.6408032,-0.36007208,1.5682501,1.9111675
0.34171128,0.287505,1.644589,-0.36747372,1.5682888,1.9118124
0.3424325,0.291676,1.6550465,-0.3813156,1.5674809,1.9127582
0.34260264,0.2940642,1.6601745,-0.38903823,1.5671746,1.9132371
0.34328955,0.29843497,1.670721,-0.40451393,1.5670733,1.9139323
0.34438097,0.30433157,1.6765133,-0.4162063,1.5672626,1.91486
0.3437484,0.30522397,1.6852211,-0.4255234,1.5671493,1.9145939
0.34434825,0.30638096,1.6919923,-0.43412235,1.5671734,1.9152524
0.3446965,0.31122246,1.697895,-0.4443836,1.5672817,1.9155113
0.34503922,0.3149756,1.7054907,-0.45615515,1.5673742,1.9156137
0.34505656,0.31809777,1.7112325,-0.46417478,1.5672581,1.915176
0.34563076,0.32530624,1.7199645,-0.48037916,1.5676429,1.9151639
0.34538817,0.32952213,1.7284364,-0.4935183,1.5679634,1.9146869
0.34536815,0.3320082,1.7335486,-0.5008285,1.568129,1.9145486
0.34594554,0.33743197,1.7395848,-0.51212096,1.5681849,1.9149001
0.345388,0.3412162,1.7457055,-0.52173287,1.568466,1.9138496
0.34577438,0.34433722,1.7514697,-0.53050876,1.5683278,1.9144727
0.34631255,0.349504,1.7572811,-0.542094,1.5685003,1.9150411
0.3462246,0.35386375,1.7643371,-0.5530255,1.5684878,1.9149597
0.34593377,0.35756212,1.7709569,-0.5632682,1.5685976,1.914777
0.34617624,0.36297283,1.7775279,-0.57521725,1.5686868,1.9150327
0.34585354,0.3669945,1.7847555,-0.5864158,1.5685086,1.9148042
0.3464138,0.37077123,1.786174,-0.5918256,1.5686067,1.9155366
0.3461439,0.37384617,1.7917871,-0.6005148,1.5686942,1.9152522
0.34637308,0.37887552,1.7970871,-0.61090046,1.5688926,1.9157051
0.3461911,0.38413572,1.8031497,-0.62185633,1.5688566,1.9157333
0.34628814,0.3900007,1.8092848,-0.6339816,1.5688236,1.9159732
0.346555,0.3955286,1.8145976,-0.6449647,1.5690309,1.9162999
0.34575844,0.3973165,1.8190353,-0.6509949,1.5689057,1.9156113
0.34631008,0.40141383,1.8222947,-0.65866137,1.5689914,1.9162719
0.3459994,0.40764588,1.8298774,-0.67234087,1.5691942,1.9161642
0.34579834,0.4095369,1.8347869,-0.6793612,1.5687872,1.9159915
0.34636998,0.41582105,1.8385278,-0.6893122,1.5690539,1.9166178
0.34628105,0.41742447,1.8394632,-0.69159603,1.5686076,1.9165801
0.3461423,0.42426795,1.8457017,-0.7048907,1.5693691,1.9169443
0.3465154,0.426685,1.847438,-0.7091074,1.5691158,1.9170711
0.3468978,0.43175423,1.8504388,-0.7171489,1.5691987,1.9177967
0.34686333,0.43349534,1.850982,-0.7191715,1.5690466,1.9178585
0.3472522,0.43692726,1.8531727,-0.7248011,1.5689965,1.918179
0.34692693,0.44401336,1.8568956,-0.7354487,1.5685616,1.9178859
0.34680665,0.44763955,1.8613532,-0.74393886,1.5690855,1.9180464
0.3468638,0.450793,1.8630965,-0.74857336,1.5689559,1.9180143
0.34740373,0.45415157,1.8605388,-0.74917734,1.5683373,1.9184227
0.34694713,0.4592333,1.8662437,-0.75997365,1.5685995,1.9181645
0.3470995,0.4614539,1.8658333,-0.76197785,1.5682712,1.918243
0.34710997,0.4676562,1.8670263,-0.769493,1.5683763,1.9182179
0.34726882,0.4700516,1.8686725,-0.77351743,1.5682623,1.9183358
0.34733063,0.47165513,1.8697029,-0.7760818,1.5682559,1.9184489
0.34729633,0.47763228,1.8707273,-0.7834068,1.5681107,1.9180057
0.34699458,0.4827251,1.8723875,-0.79058534,1.5680645,1.9179502
0.34705132,0.48506653,1.8729607,-0.79332054,1.567852,1.91786
0.34709394,0.48654726,1.8734992,-0.7952702,1.5678666,1.9176838
0.34713602,0.49032587,1.8743398,-0.8001265,1.5678523,1.9177915
0.3465888,0.4914543,1.874346,-0.8014155,1.5675604,1.9171083
0.34680432,0.49439144,1.8745888,-0.8045411,1.56773,1.9172859
0.34705293,0.49494928,1.8728952,-0.80345356,1.5676947,1.917618
0.34630185,0.49706095,1.8724749,-0.80532587,1.5677298,1.9169931
0.3465179,0.4976807,1.8723778,-0.8060461,1.5679545,1.9171199
0.34612548,0.49773562,1.8719999,-0.80547327,1.5678514,1.9169166
0.3460694,0.49919295,1.8701801,-0.8052103,1.5678899,1.916963
0.3461321,0.4994974,1.8691187,-0.80445385,1.5679312,1.9168582
0.34589785,0.5005524,1.8680727,-0.8045283,1.568203,1.916801
0.3461209,0.50073117,1.8673548,-0.8039122,1.5681276,1.9168296
0.34555405,0.5008606,1.8666877,-0.8035433,1.5682188,1.9165448
0.34578437,0.50173,1.8640858,-0.8019508,1.5682889,1.9166244
0.3456044,0.5024815,1.8637848,-0.8023275,1.5687984,1.9165137
0.34536856,0.5024463,1.8630912,-0.801427,1.5685811,1.9163601
0.34559822,0.50315076,1.8608867,-0.79948044,1.5689098,1.9166274
0.34492868,0.5026834,1.859906,-0.7982068,1.5689018,1.915907
0.34521365,0.50297266,1.8574567,-0.79575765,1.5688596,1.9162669
0.3445146,0.5030262,1.857293,-0.7955761,1.5692339,1.9155748
0.34440017,0.5034652,1.8554585,-0.7936568,1.5690873,1.9155786
0.34396827,0.50356686,1.855297,-0.7931671,1.5693455,1.915233
0.3441137,0.50311875,1.8531458,-0.78984106,1.5696248,1.9157249
0.34447497,0.5031265,1.8521907,-0.78865993,1.5695783,1.9160786
0.34380668,0.5032437,1.8514283,-0.78781265,1.569784,1.9153376
0.34401226,0.50362515,1.8491664,-0.7856034,1.5696784,1.9154608
0.343764,0.5042535,1.8474174,-0.7843282,1.5695422,1.9153165
0.34346455,0.504411,1.8465378,-0.7839397,1.5696715,1.9147187
0.34341604,0.5050067,1.8465544,-0.784279,1.5698056,1.9145657
0.34361613,0.50486636,1.8459687,-0.78373563,1.5696713,1.91476
0.34405446,0.5058589,1.8455399,-0.7838657,1.5697889,1.9152242
0.34275037,0.50712514,1.8452277,-0.78447336,1.5699161,1.914126
0.3431294,0.50635535,1.847528,-0.7861788,1.5697485,1.9143437
0.3428411,0.50790983,1.8480123,-0.7879173,1.5696387,1.9135764
0.3426025,0.5089232,1.8506076,-0.79010487,1.5700098,1.9135082
0.3425218,0.50942856,1.8500787,-0.7900086,1.5700103,1.9133416
0.3423248,0.5116016,1.8502558,-0.7906967,1.5701844,1.9129325
0.34245402,0.51062846,1.8537154,-0.79245174,1.5704646,1.9133726
0.34270453,0.5110445,1.8539252,-0.7931141,1.5705831,1.913444
0.3423128,0.5120452,1.8562001,-0.796816,1.5708013,1.9135381
0.34240833,0.51109856,1.8580089,-0.79845905,1.5707021,1.9136791
0.34249085,0.51139116,1.8587762,-0.7998146,1.5708046,1.9136157
0.3423872,0.51148456,1.8593993,-0.8015523,1.5707464,1.9138316
0.34215719,0.5116167,1.8597057,-0.8022707,1.5709084,1.9133316
0.3421856,0.5101598,1.8614563,-0.8039061,1.570888,1.9136146
0.34221375,0.50829715,1.8603019,-0.8021517,1.570642,1.9143107
0.342269,0.50722873,1.860599,-0.8016801,1.570776,1.9142061
0.34187436,0.50426054,1.8606448,-0.79905736,1.5704119,1.9136612
0.3616898,0.45184198,1.8919008,-0.78090775,1.5709201,1.9309219
0.36168095,0.4461921,1.8898697,-0.77401483,1.5706044,1.9307368
0.36161602,0.43775076,1.8831027,-0.75975895,1.5705097,1.9303294
0.36166146,0.42733842,1.877621,-0.74426097,1.5704216,1.930415
0.36109096,0.42009783,1.873489,-0.73234624,1.5703273,1.9297158
0.36080116,0.41018647,1.8640212,-0.71299016,1.5704114,1.9292306
0.3607649,0.40340182,1.8598664,-0.70264757,1.5703008,1.9292831
0.36070463,0.391733,1.8474582,-0.67921877,1.5704137,1.928893
0.36016712,0.38415784,1.8388865,-0.663125,1.5703638,1.9282392
0.360179,0.37172118,1.828863,-0.64024234,1.5703748,1.9284036
0.36054656,0.3628314,1.8199046,-0.6237609,1.5702577,1.928647
0.3601153,0.3513093,1.8092701,-0.60117245,1.570018,1.9287431
0.35974383,0.3462625,1.803158,-0.59064585,1.5700711,1.9283286
0.35959804,0.34164405,1.7979873,-0.58040214,1.5700747,1.9285164
0.35907227,0.3352847,1.7948252,-0.57170844,1.5699352,1.9278263
0.35859984,0.331004,1.7917275,-0.56453764,1.5697422,1.9274035
0.35785943,0.3263994,1.7860657,-0.55403787,1.569673,1.926962
0.3567866,0.31975558,1.7804945,-0.5419665,1.5692532,1.9262179
0.3556085,0.3166554,1.7758411,-0.5341908,1.5695268,1.924817
0.35455787,0.30886567,1.7733057,-0.52408946,1.5690026,1.9237176
0.35229993,0.30288506,1.7703091,-0.5150725,1.5688403,1.9212105
0.35158658,0.30312854,1.7667255,-0.5117901,1.5688418,1.920608
0.34705314,0.2927863,1.7581128,-0.4926155,1.5684968,1.9160006
0.34546965,0.2863211,1.7539935,-0.4811523,1.567993,1.914783
0.34320748,0.28448176,1.7500513,-0.4756684,1.5677671,1.9125091
0.34291488,0.2783189,1.7456623,-0.46491772,1.5675244,1.9124688
0.33623844,0.27409226,1.7401261,-0.45461997,1.5673832,1.9057976
0.33073586,0.2622651,1.7323649,-0.4352618,1.5667982,1.9003627
0.32537088,0.25718322,1.7272406,-0.4248765,1.5664363,1.8951708
0.32096153,0.25308958,1.7254968,-0.41849843,1.566266,1.8908943
0.31668743,0.249046,1.7187561,-0.407399,1.5657791,1.886517
0.30276763,0.2373971,1.7133232,-0.38983676,1.5654986,1.8731415
0.2928275,0.23313074,1.7096297,-0.380969,1.5651364,1.8619088
0.28435424,0.22777173,1.7032106,-0.36836702,1.564861,1.8542464
0.27339196,0.21602987,1.6953385,-0.34810382,1.5645021,1.8437977
0.26066533,0.2052995,1.6874117,-0.3284561,1.5641296,1.8316035
0.24915446,0.20000881,1.6793851,-0.31479886,1.5634816,1.8205827
0.2238271,0.18536359,1.6693946,-0.28744975,1.5637546,1.7957226
0.22092888,0.18050943,1.6642241,-0.27889657,1.5633457,1.7929034
0.21030775,0.17043366,1.655273,-0.26159108,1.5635817,1.7821739
0.19560438,0.16081174,1.6470236,-0.2423554,1.5636601,1.7676227
0.17434838,0.150001,1.633962,-0.21821402,1.5642395,1.745719
0.17230773,0.15143877,1.6366211,-0.21980649,1.5637114,1.7439487
0.16017121,0.14383993,1.6251678,-0.2024414,1.5636494,1.7315892
0.14109945,0.13394898,1.6182208,-0.18464549,1.5642178,1.7125784
0.12625359,0.12605517,1.6064415,-0.16486757,1.5648825,1.6974971
0.11595582,0.12260041,1.5965985,-0.15129201,1.5648583,1.6873044
0.109063834,0.12032817,1.5944306,-0.14678222,1.5654466,1.6804806
0.10387846,0.11701779,1.5933,-0.14140522,1.5647647,1.6749002
0.08877518,0.1145684,1.5845674,-0.12971553,1.5656928,1.6601405
0.08570863,0.11557138,1.5875814,-0.1332098,1.5657319,1.6568707
0.08168772,0.11623193,1.5891337,-0.13473767,1.5660644,1.6526484
0.07586853,0.11511302,1.5870852,-0.13065732,1.5667993,1.6469514
0.07185161,0.115811646,1.5889795,-0.13327074,1.5666184,1.6426879
0.06667274,0.11653134,1.5897162,-0.13419959,1.5668921,1.6375786
0.06445895,0.117093995,1.5913746,-0.13595754,1.5670248,1.6351457
0.066425994,0.119285434,1.6015826,-0.14841849,1.5674237,1.6368061
0.065078825,0.121979594,1.6104553,-0.15951903,1.5673429,1.635062
0.062450603,0.122838214,1.6140395,-0.16425145,1.567895,1.6327653
0.06081575,0.122158125,1.613333,-0.16236518,1.5677067,1.630958
0.06011732,0.12601902,1.6214384,-0.1737164,1.5680685,1.6299396
0.05791135,0.12736136,1.6292065,-0.18305655,1.5682931,1.6276873
0.057626635,0.12963544,1.6354494,-0.1909313,1.5684309,1.6272632
0.058107078,0.13102163,1.6383257,-0.19475573,1.5685107,1.6277384
0.056368634,0.132326,1.6465851,-0.20488352,1.5685717,1.6260056
0.056420848,0.13493715,1.6566942,-0.21746321,1.5690417,1.626035
0.056938663,0.13804938,1.6673001,-0.23105584,1.5694933,1.62649
0.056484476,0.13872275,1.6706841,-0.23556113,1.5697246,1.6261021
0.05579512,0.14090602,1.678555,-0.24548809,1.5696292,1.6252762
0.056388408,0.14433448,1.685169,-0.25410408,1.5698326,1.6258183
0.05586317,0.14532478,1.6926644,-0.2626202,1.5699116,1.6253414
0.05579385,0.14766036,1.697583,-0.26959974,1.5700351,1.6251647
0.055466503,0.15157537,1.7113127,-0.28681448,1.5703685,1.6249155
0.055435345,0.1528345,1.7170185,-0.29411307,1.5701089,1.6248255
0.055879682,0.15400688,1.7200634,-0.29805878,1.57033,1.6253521
0.055451542,0.15684965,1.7289345,-0.30960894,1.570265,1.6249044
0.055403665,0.1598374,1.7367173,-0.32042295,1.5701281,1.6248784
0.055753037,0.16326416,1.7473521,-0.3346217,1.5700982,1.6251361
0.055022463,0.16368188,1.7505789,-0.3378297,1.5703607,1.6244936
0.056149796,0.16736351,1.7581525,-0.34923753,1.5699896,1.6255562
0.05585286,0.17053196,1.7688115,-0.36334142,1.5700221,1.6252593
0.054788604,0.17276138,1.7773671,-0.37333623,1.5700293,1.6243478
0.05562477,0.17451271,1.7808368,-0.37907636,1.569703,1.6252377
0.054426342,0.1780935,1.7931879,-0.3940928,1.5695045,1.6242925
0.054731354,0.17954734,1.7969323,-0.39929825,1.5696441,1.6245161
0.05516304,0.18162353,1.8008823,-0.4053584,1.5695881,1.6249818
0.055113435,0.18475445,1.8077968,-0.41481352,1.5696754,1.6250484
0.055182546,0.18766774,1.8144037,-0.42405587,1.5695521,1.6251937
0.055001542,0.18951008,1.8227503,-0.4340827,1.569382,1.6248364
0.055466563,0.19142038,1.8228438,-0.43584847,1.5695236,1.625521
0.05556196,0.19373041,1.8303,-0.44552422,1.5693793,1.6256194
0.0558362,0.19774736,1.8373951,-0.45626888,1.5693889,1.6260304
0.055615082,0.20072538,1.8428954,-0.4643982,1.5696157,1.6259923
0.0555297,0.20176008,1.8460807,-0.46820557,1.5697095,1.6258407
0.055832624,0.20636994,1.8544087,-0.4809846,1.5697901,1.6262635
0.056944117,0.20982835,1.8594482,-0.4897694,1.5694467,1.6273751
0.05697252,0.21575812,1.868729,-0.5042353,1.5697842,1.6276674
0.0571215,0.21900731,1.8748537,-0.51310635,1.5701014,1.6277652
0.05789341,0.22230333,1.8797755,-0.52152854,1.569849,1.6286126
0.05817935,0.22454824,1.8827507,-0.5262292,1.570035,1.6288896
0.071348056,0.23352426,1.8771888,-0.53692174,1.5678545,1.641599
0.07138334,0.23773998,1.8783002,-0.541663,1.5679082,1.6416521
0.07089701,0.24191087,1.8843627,-0.5518494,1.5680165,1.6410779
0.07056832,0.2448077,1.8850476,-0.55517733,1.5680488,1.6409107
0.07042071,0.24858108,1.8878927,-0.5618049,1.5681193,1.6408352
0.07053143,0.25493306,1.8910935,-0.5707041,1.5683421,1.6409097
0.07038218,0.2596129,1.8949889,-0.57904303,1.568526,1.640657
0.07054426,0.26089457,1.8984938,-0.5844805,1.5686357,1.6407301
0.07075019,0.26736864,1.8975152,-0.589322,1.5686464,1.6411431
0.070776686,0.2702057,1.9005948,-0.59607536,1.5689213,1.641163
0.071199864,0.27384153,1.9043044,-0.60366344,1.5692561,1.6413338
0.07079063,0.27897257,1.902036,-0.607057,1.5692976,1.6411152
0.07106027,0.28158334,1.9034547,-0.61151016,1.5694448,1.641231
0.07111855,0.28278017,1.9037378,-0.61306095,1.5695812,1.6412516
0.071504906,0.28510636,1.9061774,-0.6174113,1.5697306,1.6417228
0.071446285,0.28842303,1.9065623,-0.62121004,1.5697556,1.6417501
0.071400195,0.29054806,1.9077638,-0.62418914,1.5699121,1.6415821
0.07147111,0.29367658,1.9083784,-0.62805116,1.5699776,1.6417444
0.07126188,0.29797646,1.9089503,-0.6327647,1.5699848,1.6416136
0.071471885,0.30249527,1.9117819,-0.6399621,1.5698453,1.6420107
0.07127938,0.30404586,1.9114356,-0.6412497,1.5698185,1.6418405
0.071339265,0.30631137,1.9125243,-0.6446099,1.5699259,1.6418438
0.07105744,0.31352806,1.9131098,-0.6526648,1.5697868,1.6415756
0.07098441,0.31516063,1.9138036,-0.65499395,1.5697886,1.6415166
0.07096143,0.3176127,1.9146396,-0.65843284,1.5698172,1.6414145
0.071103096,0.3227449,1.9154503,-0.66348505,1.5699142,1.6416584
0.07040031,0.32367846,1.9161307,-0.6651386,1.5698223,1.6408995
0.0709658,0.33133686,1.9187058,-0.675086,1.5698915,1.6414592
0.07082203,0.33425546,1.9180459,-0.6772462,1.5698861,1.6413682
0.07112233,0.3365737,1.9182043,-0.68012637,1.5698799,1.6414958
0.07081771,0.3381071,1.9180548,-0.68165237,1.5698318,1.6412468
0.07079339,0.34162402,1.9188623,-0.68668497,1.5697715,1.6412845
0.07112585,0.34353977,1.9198554,-0.6890526,1.5698314,1.6417369
0.07153344,0.34573543,1.9195809,-0.69102955,1.5697981,1.6422441
0.07145396,0.34854499,1.9201264,-0.6946964,1.56976,1.6421328
0.07149179,0.35164404,1.9204402,-0.69874537,1.5696867,1.6421793
0.071358606,0.3547547,1.9199528,-0.7015676,1.569596,1.6421374
0.07111958,0.35814062,1.919593,-0.70480335,1.5694838,1.6417682
0.0713374,0.36074072,1.9190254,-0.7071259,1.5694282,1.6417302
0.07158804,0.36114913,1.919508,-0.70771945,1.5692549,1.6420442
0.07170321,0.36438525,1.9191108,-0.7107088,1.5691125,1.6420659
0.071682006,0.36403084,1.9197487,-0.7110144,1.5691007,1.6421199
0.07219908,0.36929128,1.9185768,-0.71586317,1.5688796,1.642509
0.07217851,0.36987838,1.9189874,-0.716758,1.5688487,1.6424109
0.07244289,0.37505615,1.9184974,-0.72196364,1.5687418,1.6426877
0.07271461,0.3758416,1.9184217,-0.7227288,1.5687459,1.6430037
0.07231979,0.37832907,1.9167327,-0.72363424,1.5686731,1.6425004
0.072769195,0.37889403,1.9168909,-0.723753,1.5685711,1.6430322
0.073240995,0.38267785,1.9151596,-0.72615755,1.5684844,1.6433439
0.07299647,0.38136804,1.9154663,-0.7255033,1.5685651,1.6431849
0.07245201,0.3829014,1.9088161,-0.7208209,1.5685668,1.642649
0.07247524,0.3793797,1.9044935,-0.71270114,1.5685927,1.6425939
0.072041914,0.37628454,1.8958666,-0.7011056,1.5686299,1.6422048
0.07231498,0.37344557,1.89318,-0.69586635,1.5686487,1.6425462
0.07168248,0.37019557,1.8855797,-0.6857095,1.5687392,1.6418204
0.07151148,0.36764485,1.8789732,-0.6763127,1.5687482,1.6416637
0.07092102,0.36540258,1.8749737,-0.6703352,1.5687792,1.6408645
0.07096128,0.35620064,1.8620661,-0.64814377,1.5690267,1.6410152
0.07074985,0.34967464,1.8530914,-0.63326013,1.5691237,1.6406306
0.07042442,0.34731963,1.8501799,-0.6280116,1.5689911,1.6402929
0.06980364,0.34047073,1.8404264,-0.611882,1.5690883,1.639611
0.069799945,0.3339393,1.8315294,-0.5969032,1.5692154,1.6394778
0.06957042,0.32717827,1.8229012,-0.58152944,1.5692832,1.6392288
0.069103375,0.3208934,1.8143195,-0.5671478,1.5693265,1.6385034
0.068857744,0.31341735,1.8051966,-0.5506834,1.5693394,1.6381685
0.06798658,0.30628112,1.795547,-0.53442556,1.5695285,1.6369976
0.0673947,0.29970273,1.7885005,-0.5209892,1.5693736,1.6363055
0.067184076,0.29508987,1.7827172,-0.5108932,1.5693343,1.6360807
0.067435,0.2866577,1.7712466,-0.49054012,1.569591,1.6363609
0.06704725,0.282952,1.7652599,-0.48178652,1.5693913,1.635869
0.06737879,0.2805208,1.7608346,-0.47450954,1.5694828,1.6361083
0.0669487,0.2726149,1.7518176,-0.45828193,1.569429,1.6355817
0.0665146,0.26614252,1.7440475,-0.44493288,1.5694001,1.6350012
0.06721634,0.26410884,1.7397364,-0.43767643,1.5694964,1.6357535
0.067174256,0.25797582,1.7311904,-0.42352632,1.5695155,1.6354719
0.067523,0.2508085,1.7233055,-0.40884742,1.5694531,1.6357834
0.06733596,0.24650812,1.716142,-0.39766166,1.5694786,1.6353842
0.06799184,0.24054722,1.7088343,-0.38444933,1.5694431,1.6360464
0.06773697,0.23802747,1.7064604,-0.38001335,1.5693562,1.6357114
0.068923876,0.22796194,1.6907047,-0.3542526,1.5694572,1.6367143
0.06923345,0.22454046,1.6852186,-0.34577805,1.5695344,1.6369572
0.069137394,0.2200013,1.6752104,-0.33143795,1.5695544,1.636554
0.069640234,0.21441591,1.6683574,-0.31947857,1.5695373,1.6371372
0.07105489,0.20693818,1.6562068,-0.29988188,1.5698264,1.6385128
